ID,Country,Year,Series,Value
410,Republic of Korea,2009,Capital expenditure as % of total expenditure in public institutions (%),17
410,Republic of Korea,2009,Expenditure by level of education: pre-primary (as % of government expenditure),2.2
410,Republic of Korea,2009,Expenditure by level of education: primary (as % of government expenditure),32.6
410,Republic of Korea,2009,Expenditure by level of education: secondary (as % of government expenditure),38.2
410,Republic of Korea,2009,Expenditure by level of education: tertiary (as % of government expenditure),17.1
410,Republic of Korea,2009,Public expenditure on education (% of GDP),4.7
410,Republic of Korea,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),25.2
410,Republic of Korea,2015,All staff compensation as % of total expenditure in public institutions (%),62.7
410,Republic of Korea,2015,Capital expenditure as % of total expenditure in public institutions (%),12.1
410,Republic of Korea,2015,Expenditure by level of education: pre-primary (as % of government expenditure),8.3
410,Republic of Korea,2015,Expenditure by level of education: primary (as % of government expenditure),31.5
410,Republic of Korea,2015,Expenditure by level of education: secondary (as % of government expenditure),39.4
410,Republic of Korea,2015,Expenditure by level of education: tertiary (as % of government expenditure),20.8
410,Republic of Korea,2015,Public expenditure on education (% of GDP),5.1
498,Republic of Moldova,2005,Public expenditure on education (% of government expenditure),19.3
498,Republic of Moldova,2005,Public expenditure on education (% of GDP),7.2
498,Republic of Moldova,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),29.1
498,Republic of Moldova,2010,All staff compensation as % of total expenditure in public institutions (%),62.6
498,Republic of Moldova,2010,Capital expenditure as % of total expenditure in public institutions (%),8.2
498,Republic of Moldova,2010,Expenditure by level of education: pre-primary (as % of government expenditure),19.5
498,Republic of Moldova,2010,Expenditure by level of education: primary (as % of government expenditure),18
498,Republic of Moldova,2010,Expenditure by level of education: secondary (as % of government expenditure),37.3
498,Republic of Moldova,2010,Expenditure by level of education: tertiary (as % of government expenditure),18
498,Republic of Moldova,2010,Public expenditure on education (% of government expenditure),22.3
498,Republic of Moldova,2010,Public expenditure on education (% of GDP),9.1
498,Republic of Moldova,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),32.7
498,Republic of Moldova,2016,All staff compensation as % of total expenditure in public institutions (%),58.6
498,Republic of Moldova,2016,Capital expenditure as % of total expenditure in public institutions (%),8.7
498,Republic of Moldova,2016,Expenditure by level of education: pre-primary (as % of government expenditure),22.3
498,Republic of Moldova,2016,Expenditure by level of education: primary (as % of government expenditure),22.5
498,Republic of Moldova,2016,Expenditure by level of education: secondary (as % of government expenditure),34.8
498,Republic of Moldova,2016,Expenditure by level of education: tertiary (as % of government expenditure),16.2
498,Republic of Moldova,2016,Public expenditure on education (% of government expenditure),18.5
498,Republic of Moldova,2016,Public expenditure on education (% of GDP),6.7
642,Romania,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),34.4
642,Romania,2005,All staff compensation as % of total expenditure in public institutions (%),59.1
642,Romania,2005,Capital expenditure as % of total expenditure in public institutions (%),6.5
642,Romania,2005,Expenditure by level of education: pre-primary (as % of government expenditure),9.1
642,Romania,2005,Expenditure by level of education: primary (as % of government expenditure),13.8
642,Romania,2005,Expenditure by level of education: secondary (as % of government expenditure),44.3
642,Romania,2005,Expenditure by level of education: tertiary (as % of government expenditure),23.2
642,Romania,2005,Public expenditure on education (% of government expenditure),10.8
642,Romania,2005,Public expenditure on education (% of GDP),3.5
642,Romania,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),27.1
642,Romania,2010,All staff compensation as % of total expenditure in public institutions (%),62.2
642,Romania,2010,Capital expenditure as % of total expenditure in public institutions (%),10.8
642,Romania,2010,Expenditure by level of education: pre-primary (as % of government expenditure),10
642,Romania,2010,Expenditure by level of education: primary (as % of government expenditure),16.4
642,Romania,2010,Expenditure by level of education: secondary (as % of government expenditure),35.8
642,Romania,2010,Expenditure by level of education: tertiary (as % of government expenditure),28.5
642,Romania,2010,Public expenditure on education (% of government expenditure),9.1
642,Romania,2010,Public expenditure on education (% of GDP),3.5
642,Romania,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),27.7
642,Romania,2014,All staff compensation as % of total expenditure in public institutions (%),67.3
642,Romania,2014,Capital expenditure as % of total expenditure in public institutions (%),5
642,Romania,2014,Expenditure by level of education: pre-primary (as % of government expenditure),10.8
642,Romania,2014,Expenditure by level of education: primary (as % of government expenditure),13.7
642,Romania,2014,Expenditure by level of education: secondary (as % of government expenditure),40.9
642,Romania,2014,Expenditure by level of education: tertiary (as % of government expenditure),21.6
642,Romania,2014,Public expenditure on education (% of government expenditure),9.2
642,Romania,2014,Public expenditure on education (% of GDP),3.1
643,Russian Federation,2005,Expenditure by level of education: pre-primary (as % of government expenditure),13.9
643,Russian Federation,2005,Expenditure by level of education: tertiary (as % of government expenditure),21.1
643,Russian Federation,2005,Public expenditure on education (% of government expenditure),12
643,Russian Federation,2005,Public expenditure on education (% of GDP),3.8
643,Russian Federation,2008,Expenditure by level of education: pre-primary (as % of government expenditure),15
643,Russian Federation,2008,Expenditure by level of education: tertiary (as % of government expenditure),23.1
643,Russian Federation,2008,Public expenditure on education (% of government expenditure),12
643,Russian Federation,2008,Public expenditure on education (% of GDP),4.1
643,Russian Federation,2012,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),24.5
643,Russian Federation,2012,All staff compensation as % of total expenditure in public institutions (%),66.4
643,Russian Federation,2012,Capital expenditure as % of total expenditure in public institutions (%),9.1
643,Russian Federation,2012,Expenditure by level of education: tertiary (as % of government expenditure),21.2
643,Russian Federation,2012,Public expenditure on education (% of government expenditure),11.1
643,Russian Federation,2012,Public expenditure on education (% of GDP),3.8
643,Russian Federation,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.6
643,Russian Federation,2014,All staff compensation as % of total expenditure in public institutions (%),69.8
643,Russian Federation,2014,Capital expenditure as % of total expenditure in public institutions (%),9.6
646,Rwanda,2000,All staff compensation as % of total expenditure in public institutions (%),47.3
646,Rwanda,2000,Capital expenditure as % of total expenditure in public institutions (%),20.3
646,Rwanda,2000,Expenditure by level of education: pre-primary (as % of government expenditure),0.5
646,Rwanda,2000,Expenditure by level of education: primary (as % of government expenditure),48.2
646,Rwanda,2000,Expenditure by level of education: secondary (as % of government expenditure),16.7
646,Rwanda,2000,Expenditure by level of education: tertiary (as % of government expenditure),34.7
646,Rwanda,2000,Public expenditure on education (% of government expenditure),18.8
646,Rwanda,2000,Public expenditure on education (% of GDP),4.1
646,Rwanda,2001,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),24.4
646,Rwanda,2001,All staff compensation as % of total expenditure in public institutions (%),33.8
646,Rwanda,2001,Capital expenditure as % of total expenditure in public institutions (%),41.8
646,Rwanda,2001,Public expenditure on education (% of government expenditure),25.3
646,Rwanda,2001,Public expenditure on education (% of GDP),5.7
646,Rwanda,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),25.1
646,Rwanda,2010,All staff compensation as % of total expenditure in public institutions (%),58.7
646,Rwanda,2010,Capital expenditure as % of total expenditure in public institutions (%),16.1
646,Rwanda,2010,Expenditure by level of education: pre-primary (as % of government expenditure),0.2
646,Rwanda,2010,Expenditure by level of education: primary (as % of government expenditure),36.7
646,Rwanda,2010,Expenditure by level of education: secondary (as % of government expenditure),30.7
646,Rwanda,2010,Expenditure by level of education: tertiary (as % of government expenditure),22.7
646,Rwanda,2010,Public expenditure on education (% of government expenditure),17.5
646,Rwanda,2010,Public expenditure on education (% of GDP),4.9
646,Rwanda,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),44.8
646,Rwanda,2016,All staff compensation as % of total expenditure in public institutions (%),42.2
646,Rwanda,2016,Capital expenditure as % of total expenditure in public institutions (%),13
646,Rwanda,2016,Expenditure by level of education: pre-primary (as % of government expenditure),7.7
646,Rwanda,2016,Expenditure by level of education: primary (as % of government expenditure),34.6
646,Rwanda,2016,Expenditure by level of education: secondary (as % of government expenditure),52.8
646,Rwanda,2016,Expenditure by level of education: tertiary (as % of government expenditure),1.7
646,Rwanda,2016,Public expenditure on education (% of government expenditure),12.3
646,Rwanda,2016,Public expenditure on education (% of GDP),3.5
659,Saint Kitts and Nevis,2005,Public expenditure on education (% of government expenditure),11.1
659,Saint Kitts and Nevis,2005,Public expenditure on education (% of GDP),3.9
659,Saint Kitts and Nevis,2007,Public expenditure on education (% of government expenditure),13.1
659,Saint Kitts and Nevis,2007,Public expenditure on education (% of GDP),4.3
659,Saint Kitts and Nevis,2015,Expenditure by level of education: pre-primary (as % of government expenditure),15.6
659,Saint Kitts and Nevis,2015,Expenditure by level of education: primary (as % of government expenditure),21.4
659,Saint Kitts and Nevis,2015,Expenditure by level of education: secondary (as % of government expenditure),40.2
659,Saint Kitts and Nevis,2015,Expenditure by level of education: tertiary (as % of government expenditure),15.4
659,Saint Kitts and Nevis,2015,Public expenditure on education (% of government expenditure),8.6
659,Saint Kitts and Nevis,2015,Public expenditure on education (% of GDP),2.8
659,Saint Kitts and Nevis,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),18.6
659,Saint Kitts and Nevis,2016,All staff compensation as % of total expenditure in public institutions (%),61.7
659,Saint Kitts and Nevis,2016,Capital expenditure as % of total expenditure in public institutions (%),19.8
662,Saint Lucia,2004,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),26.1
662,Saint Lucia,2004,All staff compensation as % of total expenditure in public institutions (%),73.2
662,Saint Lucia,2004,Capital expenditure as % of total expenditure in public institutions (%),0.7
662,Saint Lucia,2004,Expenditure by level of education: pre-primary (as % of government expenditure),0.4
662,Saint Lucia,2004,Expenditure by level of education: primary (as % of government expenditure),47.2
662,Saint Lucia,2004,Expenditure by level of education: secondary (as % of government expenditure),33.4
662,Saint Lucia,2004,Public expenditure on education (% of government expenditure),15
662,Saint Lucia,2004,Public expenditure on education (% of GDP),4.1
662,Saint Lucia,2005,Public expenditure on education (% of government expenditure),16.3
662,Saint Lucia,2005,Public expenditure on education (% of GDP),5.1
662,Saint Lucia,2006,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),28.4
662,Saint Lucia,2006,All staff compensation as % of total expenditure in public institutions (%),45.3
662,Saint Lucia,2006,Capital expenditure as % of total expenditure in public institutions (%),26.3
662,Saint Lucia,2006,Public expenditure on education (% of government expenditure),19
662,Saint Lucia,2006,Public expenditure on education (% of GDP),5.3
662,Saint Lucia,2010,Expenditure by level of education: pre-primary (as % of government expenditure),1.8
662,Saint Lucia,2010,Expenditure by level of education: primary (as % of government expenditure),42.3
662,Saint Lucia,2010,Expenditure by level of education: secondary (as % of government expenditure),45.6
662,Saint Lucia,2010,Expenditure by level of education: tertiary (as % of government expenditure),4.6
662,Saint Lucia,2010,Public expenditure on education (% of government expenditure),14.2
662,Saint Lucia,2010,Public expenditure on education (% of GDP),3.9
662,Saint Lucia,2011,Expenditure by level of education: pre-primary (as % of government expenditure),1.5
662,Saint Lucia,2011,Expenditure by level of education: primary (as % of government expenditure),42.3
662,Saint Lucia,2011,Expenditure by level of education: secondary (as % of government expenditure),45.1
662,Saint Lucia,2011,Expenditure by level of education: tertiary (as % of government expenditure),5
662,Saint Lucia,2011,Public expenditure on education (% of government expenditure),13.8
662,Saint Lucia,2011,Public expenditure on education (% of GDP),3.9
662,Saint Lucia,2015,Capital expenditure as % of total expenditure in public institutions (%),11.7
662,Saint Lucia,2015,Expenditure by level of education: pre-primary (as % of government expenditure),1.4
662,Saint Lucia,2015,Expenditure by level of education: primary (as % of government expenditure),34.2
662,Saint Lucia,2015,Expenditure by level of education: secondary (as % of government expenditure),43.8
662,Saint Lucia,2015,Public expenditure on education (% of government expenditure),16.5
662,Saint Lucia,2015,Public expenditure on education (% of GDP),4.4
662,Saint Lucia,2016,Expenditure by level of education: primary (as % of government expenditure),26.4
662,Saint Lucia,2016,Expenditure by level of education: secondary (as % of government expenditure),30.8
662,Saint Lucia,2016,Public expenditure on education (% of government expenditure),22.4
662,Saint Lucia,2016,Public expenditure on education (% of GDP),5.7
670,Saint Vincent & Grenadines,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),14.6
670,Saint Vincent & Grenadines,2005,All staff compensation as % of total expenditure in public institutions (%),51.9
670,Saint Vincent & Grenadines,2005,Capital expenditure as % of total expenditure in public institutions (%),33.6
670,Saint Vincent & Grenadines,2005,Expenditure by level of education: pre-primary (as % of government expenditure),0.3
670,Saint Vincent & Grenadines,2005,Expenditure by level of education: primary (as % of government expenditure),41
670,Saint Vincent & Grenadines,2005,Expenditure by level of education: secondary (as % of government expenditure),31.7
670,Saint Vincent & Grenadines,2005,Expenditure by level of education: tertiary (as % of government expenditure),3.7
670,Saint Vincent & Grenadines,2005,Public expenditure on education (% of government expenditure),22.6
670,Saint Vincent & Grenadines,2005,Public expenditure on education (% of GDP),6.4
670,Saint Vincent & Grenadines,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),5.6
670,Saint Vincent & Grenadines,2010,All staff compensation as % of total expenditure in public institutions (%),94.4
670,Saint Vincent & Grenadines,2010,Expenditure by level of education: pre-primary (as % of government expenditure),2
670,Saint Vincent & Grenadines,2010,Expenditure by level of education: primary (as % of government expenditure),41.4
670,Saint Vincent & Grenadines,2010,Expenditure by level of education: secondary (as % of government expenditure),36.3
670,Saint Vincent & Grenadines,2010,Expenditure by level of education: tertiary (as % of government expenditure),7
670,Saint Vincent & Grenadines,2010,Public expenditure on education (% of government expenditure),15.5
670,Saint Vincent & Grenadines,2010,Public expenditure on education (% of GDP),5.1
670,Saint Vincent & Grenadines,2016,Expenditure by level of education: primary (as % of government expenditure),37.5
670,Saint Vincent & Grenadines,2016,Expenditure by level of education: secondary (as % of government expenditure),32.7
670,Saint Vincent & Grenadines,2016,Public expenditure on education (% of government expenditure),20.1
670,Saint Vincent & Grenadines,2016,Public expenditure on education (% of GDP),5.8
670,Saint Vincent & Grenadines,2017,Expenditure by level of education: primary (as % of government expenditure),37.2
670,Saint Vincent & Grenadines,2017,Expenditure by level of education: secondary (as % of government expenditure),32.3
882,Samoa,2001,Expenditure by level of education: pre-primary (as % of government expenditure),0.7
882,Samoa,2001,Expenditure by level of education: primary (as % of government expenditure),36.2
882,Samoa,2001,Expenditure by level of education: secondary (as % of government expenditure),29.8
882,Samoa,2001,Expenditure by level of education: tertiary (as % of government expenditure),33.2
882,Samoa,2001,Public expenditure on education (% of government expenditure),12.8
882,Samoa,2001,Public expenditure on education (% of GDP),3.8
882,Samoa,2002,Expenditure by level of education: primary (as % of government expenditure),45.8
882,Samoa,2002,Public expenditure on education (% of government expenditure),12.8
882,Samoa,2002,Public expenditure on education (% of GDP),3.8
882,Samoa,2008,Public expenditure on education (% of government expenditure),16.1
882,Samoa,2008,Public expenditure on education (% of GDP),5.1
882,Samoa,2016,Expenditure by level of education: pre-primary (as % of government expenditure),0.9
882,Samoa,2016,Expenditure by level of education: primary (as % of government expenditure),37
882,Samoa,2016,Expenditure by level of education: secondary (as % of government expenditure),42.8
882,Samoa,2016,Expenditure by level of education: tertiary (as % of government expenditure),9.2
882,Samoa,2016,Public expenditure on education (% of government expenditure),10.5
882,Samoa,2016,Public expenditure on education (% of GDP),4.1
674,San Marino,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),4.2
674,San Marino,2010,All staff compensation as % of total expenditure in public institutions (%),95.8
674,San Marino,2010,Expenditure by level of education: pre-primary (as % of government expenditure),19
674,San Marino,2010,Expenditure by level of education: primary (as % of government expenditure),31.7
674,San Marino,2010,Expenditure by level of education: secondary (as % of government expenditure),39.5
674,San Marino,2010,Expenditure by level of education: tertiary (as % of government expenditure),9.8
674,San Marino,2010,Public expenditure on education (% of government expenditure),10.8
674,San Marino,2010,Public expenditure on education (% of GDP),2.3
674,San Marino,2011,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),5
674,San Marino,2011,All staff compensation as % of total expenditure in public institutions (%),95
674,San Marino,2011,Expenditure by level of education: pre-primary (as % of government expenditure),20.2
674,San Marino,2011,Expenditure by level of education: primary (as % of government expenditure),33.3
674,San Marino,2011,Expenditure by level of education: secondary (as % of government expenditure),35.8
674,San Marino,2011,Expenditure by level of education: tertiary (as % of government expenditure),10.8
674,San Marino,2011,Public expenditure on education (% of government expenditure),10.6
674,San Marino,2011,Public expenditure on education (% of GDP),2.4
678,Sao Tome and Principe,2005,Public expenditure on education (% of government expenditure),12.1
678,Sao Tome and Principe,2005,Public expenditure on education (% of GDP),5.3
678,Sao Tome and Principe,2010,Public expenditure on education (% of government expenditure),19.3
678,Sao Tome and Principe,2010,Public expenditure on education (% of GDP),9.7
678,Sao Tome and Principe,2014,Expenditure by level of education: pre-primary (as % of government expenditure),12
678,Sao Tome and Principe,2014,Expenditure by level of education: primary (as % of government expenditure),55.8
678,Sao Tome and Principe,2014,Expenditure by level of education: secondary (as % of government expenditure),22.6
678,Sao Tome and Principe,2014,Expenditure by level of education: tertiary (as % of government expenditure),9.6
678,Sao Tome and Principe,2014,Public expenditure on education (% of government expenditure),12.3
678,Sao Tome and Principe,2014,Public expenditure on education (% of GDP),3.7
682,Saudi Arabia,2005,Public expenditure on education (% of government expenditure),19.3
682,Saudi Arabia,2005,Public expenditure on education (% of GDP),5.4
682,Saudi Arabia,2008,Public expenditure on education (% of government expenditure),19.3
682,Saudi Arabia,2008,Public expenditure on education (% of GDP),5.1
686,Senegal,2005,Expenditure by level of education: pre-primary (as % of government expenditure),0.9
686,Senegal,2005,Expenditure by level of education: primary (as % of government expenditure),41.8
686,Senegal,2005,Expenditure by level of education: secondary (as % of government expenditure),22.4
686,Senegal,2005,Expenditure by level of education: tertiary (as % of government expenditure),22
686,Senegal,2005,Public expenditure on education (% of government expenditure),21.8
686,Senegal,2005,Public expenditure on education (% of GDP),5.1
686,Senegal,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),18.3
686,Senegal,2010,All staff compensation as % of total expenditure in public institutions (%),72.6
686,Senegal,2010,Capital expenditure as % of total expenditure in public institutions (%),9.1
686,Senegal,2010,Expenditure by level of education: pre-primary (as % of government expenditure),1.1
686,Senegal,2010,Expenditure by level of education: primary (as % of government expenditure),43.2
686,Senegal,2010,Expenditure by level of education: secondary (as % of government expenditure),27.9
686,Senegal,2010,Expenditure by level of education: tertiary (as % of government expenditure),26.8
686,Senegal,2010,Public expenditure on education (% of government expenditure),24
686,Senegal,2010,Public expenditure on education (% of GDP),6.5
686,Senegal,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),23.6
686,Senegal,2015,All staff compensation as % of total expenditure in public institutions (%),61.7
686,Senegal,2015,Capital expenditure as % of total expenditure in public institutions (%),14.7
686,Senegal,2015,Expenditure by level of education: pre-primary (as % of government expenditure),4
686,Senegal,2015,Expenditure by level of education: primary (as % of government expenditure),34.2
686,Senegal,2015,Expenditure by level of education: secondary (as % of government expenditure),29.3
686,Senegal,2015,Expenditure by level of education: tertiary (as % of government expenditure),32.1
686,Senegal,2015,Public expenditure on education (% of government expenditure),23.8
686,Senegal,2015,Public expenditure on education (% of GDP),7.1
688,Serbia,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),22.4
688,Serbia,2010,All staff compensation as % of total expenditure in public institutions (%),75.1
688,Serbia,2010,Capital expenditure as % of total expenditure in public institutions (%),2.5
688,Serbia,2010,Expenditure by level of education: pre-primary (as % of government expenditure),0.5
688,Serbia,2010,Expenditure by level of education: primary (as % of government expenditure),45.9
688,Serbia,2010,Expenditure by level of education: secondary (as % of government expenditure),23.3
688,Serbia,2010,Expenditure by level of education: tertiary (as % of government expenditure),29.1
688,Serbia,2010,Public expenditure on education (% of government expenditure),10.5
688,Serbia,2010,Public expenditure on education (% of GDP),4.6
688,Serbia,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),19.4
688,Serbia,2015,All staff compensation as % of total expenditure in public institutions (%),78.7
688,Serbia,2015,Capital expenditure as % of total expenditure in public institutions (%),1.9
688,Serbia,2015,Expenditure by level of education: pre-primary (as % of government expenditure),0.7
688,Serbia,2015,Expenditure by level of education: primary (as % of government expenditure),45.3
688,Serbia,2015,Expenditure by level of education: secondary (as % of government expenditure),22.9
688,Serbia,2015,Expenditure by level of education: tertiary (as % of government expenditure),30.1
688,Serbia,2015,Public expenditure on education (% of government expenditure),9.2
688,Serbia,2015,Public expenditure on education (% of GDP),4
690,Seychelles,2002,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),23.9
690,Seychelles,2002,All staff compensation as % of total expenditure in public institutions (%),66.4
690,Seychelles,2002,Capital expenditure as % of total expenditure in public institutions (%),9.7
690,Seychelles,2002,Expenditure by level of education: pre-primary (as % of government expenditure),10.5
690,Seychelles,2002,Expenditure by level of education: primary (as % of government expenditure),32
690,Seychelles,2002,Expenditure by level of education: secondary (as % of government expenditure),26.1
690,Seychelles,2002,Expenditure by level of education: tertiary (as % of government expenditure),17.4
690,Seychelles,2002,Public expenditure on education (% of government expenditure),9.2
690,Seychelles,2002,Public expenditure on education (% of GDP),5.2
690,Seychelles,2003,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),31.8
690,Seychelles,2003,All staff compensation as % of total expenditure in public institutions (%),59.3
690,Seychelles,2003,Capital expenditure as % of total expenditure in public institutions (%),8.9
690,Seychelles,2003,Expenditure by level of education: pre-primary (as % of government expenditure),8.6
690,Seychelles,2003,Expenditure by level of education: primary (as % of government expenditure),32.8
690,Seychelles,2003,Expenditure by level of education: secondary (as % of government expenditure),28.9
690,Seychelles,2003,Public expenditure on education (% of government expenditure),12
690,Seychelles,2003,Public expenditure on education (% of GDP),5.4
690,Seychelles,2006,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),29.8
690,Seychelles,2006,All staff compensation as % of total expenditure in public institutions (%),56.7
690,Seychelles,2006,Capital expenditure as % of total expenditure in public institutions (%),13.5
690,Seychelles,2006,Expenditure by level of education: pre-primary (as % of government expenditure),4.1
690,Seychelles,2006,Expenditure by level of education: tertiary (as % of government expenditure),17.9
690,Seychelles,2006,Public expenditure on education (% of government expenditure),11
690,Seychelles,2006,Public expenditure on education (% of GDP),4.8
690,Seychelles,2011,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),18.7
690,Seychelles,2011,All staff compensation as % of total expenditure in public institutions (%),71.3
690,Seychelles,2011,Capital expenditure as % of total expenditure in public institutions (%),10
690,Seychelles,2011,Expenditure by level of education: primary (as % of government expenditure),24
690,Seychelles,2011,Expenditure by level of education: secondary (as % of government expenditure),16.2
690,Seychelles,2011,Expenditure by level of education: tertiary (as % of government expenditure),32.5
690,Seychelles,2011,Public expenditure on education (% of government expenditure),10.4
690,Seychelles,2011,Public expenditure on education (% of GDP),3.6
694,Sierra Leone,2005,Public expenditure on education (% of government expenditure),15.5
694,Sierra Leone,2005,Public expenditure on education (% of GDP),2.8
694,Sierra Leone,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),28.3
694,Sierra Leone,2010,All staff compensation as % of total expenditure in public institutions (%),69.1
694,Sierra Leone,2010,Capital expenditure as % of total expenditure in public institutions (%),2.5
694,Sierra Leone,2010,Expenditure by level of education: primary (as % of government expenditure),50.7
694,Sierra Leone,2010,Expenditure by level of education: secondary (as % of government expenditure),26.4
694,Sierra Leone,2010,Expenditure by level of education: tertiary (as % of government expenditure),19.6
694,Sierra Leone,2010,Public expenditure on education (% of government expenditure),12.8
694,Sierra Leone,2010,Public expenditure on education (% of GDP),2.6
694,Sierra Leone,2011,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),24.5
694,Sierra Leone,2011,All staff compensation as % of total expenditure in public institutions (%),74.3
694,Sierra Leone,2011,Capital expenditure as % of total expenditure in public institutions (%),1.2
694,Sierra Leone,2011,Expenditure by level of education: primary (as % of government expenditure),52.6
694,Sierra Leone,2011,Expenditure by level of education: secondary (as % of government expenditure),26.3
694,Sierra Leone,2011,Expenditure by level of education: tertiary (as % of government expenditure),17.9
694,Sierra Leone,2011,Public expenditure on education (% of government expenditure),12.4
694,Sierra Leone,2011,Public expenditure on education (% of GDP),2.7
694,Sierra Leone,2014,Capital expenditure as % of total expenditure in public institutions (%),0.5
694,Sierra Leone,2014,Expenditure by level of education: primary (as % of government expenditure),43.1
694,Sierra Leone,2014,Expenditure by level of education: secondary (as % of government expenditure),23.4
694,Sierra Leone,2014,Expenditure by level of education: tertiary (as % of government expenditure),30.7
694,Sierra Leone,2014,Public expenditure on education (% of government expenditure),15.1
694,Sierra Leone,2014,Public expenditure on education (% of GDP),2.7
694,Sierra Leone,2016,Expenditure by level of education: primary (as % of government expenditure),35.7
694,Sierra Leone,2016,Expenditure by level of education: secondary (as % of government expenditure),12
694,Sierra Leone,2016,Expenditure by level of education: tertiary (as % of government expenditure),52.1
694,Sierra Leone,2016,Public expenditure on education (% of government expenditure),12.5
694,Sierra Leone,2016,Public expenditure on education (% of GDP),2.9
702,Singapore,2005,Public expenditure on education (% of government expenditure),19.8
702,Singapore,2005,Public expenditure on education (% of GDP),3.2
702,Singapore,2010,Capital expenditure as % of total expenditure in public institutions (%),9.2
702,Singapore,2010,Expenditure by level of education: primary (as % of government expenditure),20.8
702,Singapore,2010,Expenditure by level of education: secondary (as % of government expenditure),25
702,Singapore,2010,Expenditure by level of education: tertiary (as % of government expenditure),35.1
702,Singapore,2010,Public expenditure on education (% of government expenditure),17.2
702,Singapore,2010,Public expenditure on education (% of GDP),3.1
702,Singapore,2013,Capital expenditure as % of total expenditure in public institutions (%),8.2
702,Singapore,2013,Expenditure by level of education: primary (as % of government expenditure),22
702,Singapore,2013,Expenditure by level of education: secondary (as % of government expenditure),23
702,Singapore,2013,Expenditure by level of education: tertiary (as % of government expenditure),35.3
702,Singapore,2013,Public expenditure on education (% of government expenditure),20
702,Singapore,2013,Public expenditure on education (% of GDP),2.9
703,Slovakia,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),34.1
703,Slovakia,2005,All staff compensation as % of total expenditure in public institutions (%),60.2
703,Slovakia,2005,Capital expenditure as % of total expenditure in public institutions (%),5.6
703,Slovakia,2005,Expenditure by level of education: pre-primary (as % of government expenditure),10.1
703,Slovakia,2005,Expenditure by level of education: primary (as % of government expenditure),17.1
703,Slovakia,2005,Expenditure by level of education: secondary (as % of government expenditure),48.9
703,Slovakia,2005,Expenditure by level of education: tertiary (as % of government expenditure),21
703,Slovakia,2005,Public expenditure on education (% of government expenditure),9.5
703,Slovakia,2005,Public expenditure on education (% of GDP),3.8
703,Slovakia,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),30.8
703,Slovakia,2010,All staff compensation as % of total expenditure in public institutions (%),57
703,Slovakia,2010,Capital expenditure as % of total expenditure in public institutions (%),12.2
703,Slovakia,2010,Expenditure by level of education: pre-primary (as % of government expenditure),9.4
703,Slovakia,2010,Expenditure by level of education: primary (as % of government expenditure),20.7
703,Slovakia,2010,Expenditure by level of education: secondary (as % of government expenditure),46.9
703,Slovakia,2010,Expenditure by level of education: tertiary (as % of government expenditure),19.6
703,Slovakia,2010,Public expenditure on education (% of government expenditure),9.8
703,Slovakia,2010,Public expenditure on education (% of GDP),4.1
703,Slovakia,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),32
703,Slovakia,2015,All staff compensation as % of total expenditure in public institutions (%),53
703,Slovakia,2015,Capital expenditure as % of total expenditure in public institutions (%),15
703,Slovakia,2015,Expenditure by level of education: pre-primary (as % of government expenditure),10.5
703,Slovakia,2015,Expenditure by level of education: primary (as % of government expenditure),19.1
703,Slovakia,2015,Expenditure by level of education: secondary (as % of government expenditure),37.9
703,Slovakia,2015,Expenditure by level of education: tertiary (as % of government expenditure),29.9
703,Slovakia,2015,Public expenditure on education (% of government expenditure),10.2
703,Slovakia,2015,Public expenditure on education (% of GDP),4.6
705,Slovenia,2003,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),21
