ID,Country,Year,Series,Value
894,Zambia,2015,Percentage of individuals using the internet,21
894,Zambia,2016,Percentage of individuals using the internet,25.5
894,Zambia,2017,Percentage of individuals using the internet,27.9
716,Zimbabwe,2000,Percentage of individuals using the internet,0.4
716,Zimbabwe,2005,Percentage of individuals using the internet,2.4
716,Zimbabwe,2010,Percentage of individuals using the internet,6.4
716,Zimbabwe,2014,Percentage of individuals using the internet,16.4
716,Zimbabwe,2015,Percentage of individuals using the internet,22.7
716,Zimbabwe,2016,Percentage of individuals using the internet,23.1
716,Zimbabwe,2017,Percentage of individuals using the internet,27.1
